,n values,chimin
183,4.678391959798995,0.2788168720366949
184,4.698492462311558,0.28393022998402845
185,4.71859296482412,0.2890864083095637
186,4.738693467336684,0.294283595602518
187,4.758793969849246,0.2995200002904204
188,4.778894472361809,0.3047938510370821
189,4.798994974874372,0.31010339685702704
190,4.819095477386934,0.3154469072926107
191,4.839195979899498,0.3208226725973577
192,4.85929648241206,0.32622900392479315
193,4.8793969849246235,0.33166423352175256
194,4.899497487437186,0.33712671492550716
195,4.919597989949748,0.3426148231632257
196,4.939698492462312,0.3481269549538263
197,4.959798994974875,0.3536615289099191
198,4.9798994974874375,0.3592169857402177
199,5.0,0.3647917884507606
