Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID1622505,1622505,2729,1950.242,18.760,2.661,0,187.500,625,0.150,1,-10921639,4681.400,4977,4110,5079,23407,463.245,0.300,0.214,3.559
ID1622550,1622550,2729,594.233,18.790,2.687,0,187.800,626,0.150,1,-10921639,3028.000,3016,2811,3197,15140,169.656,0.300,0.114,3.658
ID1622430,1622430,2730,1144.132,10.249,4.233,0,187.200,624,0.150,1,-10921639,3694.800,3631,3262,4076,18474,355.401,0.240,0.193,3.360
ID1622511,1622511,2730,807.649,10.263,4.213,0,187.500,625,0.150,1,-10921639,3122.000,3290,2425,3382,15610,397.522,0.240,0.159,2.152
ID1622556,1622556,2730,514.678,10.402,4.120,0,187.800,626,0.150,1,-10921639,2749.400,2798,2566,2913,13747,150.074,0.300,0.099,3.313
ID1622591,1622591,2730,1105.129,10.562,4.201,0,188.100,627,0.150,1,-10921639,3338.000,3376,2979,3604,16690,227.340,0.474,0.145,3.717
ID1622668,1622668,2730,637.993,10.443,4.160,0,188.400,628,0.150,1,-10921639,3122.400,3124,2714,3396,15612,281.089,0.240,0.106,2.121
ID1622416,1622416,2731,511.834,6.047,0.079,0,187.200,624,0.150,1,-10921639,3003.200,2999,2360,3634,15016,470.607,0.481,0.085,1.005
ID1622498,1622498,2731,908.638,6.053,0.214,0,187.500,625,0.150,1,-10921639,3146.600,3195,2416,3846,15733,510.126,0.300,0.122,1.340
ID1622453,1622453,2732,806.992,4.283,15.022,0,187.200,624,0.150,1,-10921639,3316.200,3261,2693,4011,16581,576.490,0.240,0.208,1.980
ID1622538,1622538,2732,877.219,4.215,15.042,0,187.500,625,0.150,1,-10921639,3155.400,3170,2451,3704,15777,466.175,0.240,0.183,2.094
ID1622578,1622578,2732,1529.000,4.186,15.021,0,187.800,626,0.150,1,-10921639,3394.400,3671,2604,3986,16972,618.773,0.300,0.209,1.895
ID1622610,1622610,2732,889.833,4.228,14.999,0,188.100,627,0.150,1,-10921639,3124.800,3374,2357,3746,15624,554.674,0.240,0.177,1.695
ID1622694,1622694,2732,745.273,4.191,15.051,0,188.400,628,0.150,1,-10921639,3110.800,3146,2553,3734,15554,426.034,0.240,0.162,2.031
ID1622653,1622653,2732,1155.923,4.209,14.994,0,188.700,629,0.150,1,-10921639,3398.800,3758,2761,3951,16994,586.126,0.300,0.196,1.897
ID1622734,1622734,2732,1169.354,4.168,15.035,0,189.000,630,0.150,1,-10921639,3735.800,3525,3173,4265,18679,476.385,0.477,0.197,2.579
ID1622777,1622777,2732,1139.403,4.154,15.069,0,189.300,631,0.150,1,-10921639,4158.200,4275,3599,4625,20791,497.997,0.240,0.243,3.269
ID1622818,1622818,2732,881.855,4.214,15.026,0,189.600,632,0.150,1,-10921639,3527.800,3535,2954,4325,17639,586.137,0.478,0.213,2.114
ID1622862,1622862,2732,915.033,4.194,15.049,0,189.900,633,0.150,1,-10921639,3501.800,3499,3176,3881,17509,261.887,0.476,0.161,3.708
ID1622916,1622916,2732,667.065,4.180,15.029,0,190.200,634,0.150,1,-10921639,3025.000,2959,2628,3553,15125,348.074,0.300,0.125,1.937
ID1623012,1623012,2732,737.660,4.180,15.014,0,190.500,635,0.150,1,-10921639,3703.600,3736,2652,4627,18518,853.667,0.240,0.199,1.442
ID1622965,1622965,2732,1624.833,4.204,15.074,0,190.800,636,0.150,1,-10921639,3913.800,4071,3207,4209,19569,415.882,0.240,0.231,3.534
ID1623055,1623055,2732,1596.951,4.252,15.068,0,191.100,637,0.150,1,-10921639,4159.400,3924,3479,5391,20797,740.784,0.300,0.250,2.245
ID1622440,1622440,2733,764.687,12.199,7.002,0,187.200,624,0.150,1,-10921639,3063.400,2779,2534,4072,15317,613.972,0.300,0.139,1.217
ID1622524,1622524,2733,520.689,12.113,7.101,0,187.500,625,0.150,1,-10921639,2828.000,2716,2630,3260,14140,254.429,0.240,0.116,2.306
ID1622764,1622764,2733,518.220,11.834,7.538,0,189.300,631,0.150,1,-10921639,2956.600,2932,2709,3346,14783,266.021,0.300,0.089,1.822
ID1622803,1622803,2733,635.981,11.857,7.585,0,189.600,632,0.150,1,-10921639,3016.200,3041,2498,3313,15081,317.874,0.240,0.134,2.245
ID1622851,1622851,2733,678.566,11.882,7.660,0,189.900,633,0.150,1,-10921639,3078.000,3290,2629,3504,15390,414.127,0.478,0.148,1.918
ID1622445,1622445,2734,876.633,3.005,9.878,0,187.200,624,0.150,1,-10921639,3350.400,3288,2841,3803,16752,393.037,0.476,0.179,2.586
ID1622532,1622532,2734,1151.900,3.089,9.820,0,187.500,625,0.150,1,-10921639,3451.800,3408,2848,4002,17259,454.356,0.300,0.174,2.252
ID1622432,1622432,2735,966.344,5.725,4.848,0,187.200,624,0.150,1,-10921639,3533.200,3605,3000,3905,17666,377.159,0.240,0.179,2.838
ID1622515,1622515,2735,841.643,5.738,4.878,0,187.500,625,0.150,1,-10921639,3063.200,3090,2760,3346,15316,210.859,0.300,0.136,3.473
ID1622527,1622527,2736,859.407,9.223,8.219,0,187.500,625,0.150,1,-10921639,3387.800,3218,2960,4163,16939,470.017,0.300,0.171,2.107
ID1622566,1622566,2736,1338.144,9.160,8.379,0,187.800,626,0.150,1,-10921639,3565.000,3630,3031,4011,17825,352.826,0.240,0.224,3.698
ID1622519,1622519,2737,934.355,1.457,6.581,0,187.500,625,0.150,1,-10921639,3493.200,3480,2992,4423,17466,565.381,0.300,0.159,1.694
ID1622561,1622561,2737,840.620,1.498,6.580,0,187.800,626,0.150,1,-10921639,2975.200,2926,2845,3297,14876,183.463,0.240,0.126,3.638
ID1622596,1622596,2737,705.626,1.581,6.582,0,188.100,627,0.150,1,-10921639,3095.800,3177,2684,3358,15479,274.043,0.240,0.158,3.089
ID1622674,1622674,2737,1026.136,1.618,6.662,0,188.400,628,0.150,1,-10921639,3205.200,3285,2207,4008,16026,647.801,0.474,0.107,0.953
ID1622635,1622635,2737,757.098,1.554,6.680,0,188.700,629,0.150,1,-10921639,3486.400,3272,3065,3986,17432,452.162,0.240,0.159,2.120
ID1622718,1622718,2737,873.174,1.511,6.561,0,189.000,630,0.150,1,-10921639,3297.600,3456,2692,3860,16488,460.688,0.480,0.120,1.531
ID1622988,1622988,2737,1125.652,1.685,6.811,0,190.500,635,0.150,1,-10921639,3504.200,3719,2303,4223,17521,777.251,0.240,0.188,1.427
ID1622942,1622942,2737,717.480,1.724,6.841,0,190.800,636,0.150,1,-10921639,3386.800,3384,2371,4405,16934,746.833,0.240,0.155,1.215
ID1623036,1623036,2737,1020.939,1.859,6.915,0,191.100,637,0.150,1,-10921639,3612.000,3664,3335,3851,18060,229.336,0.479,0.175,4.692
ID1623125,1623125,2737,783.932,1.721,6.861,0,191.700,639,0.150,1,-10921639,3142.400,3102,3006,3279,15712,109.281,0.240,0.118,6.080
