Date,Investigator,CH,[Tubulin] $(\mu M)$,[DCX] $(\mu M)$,Length $(\mu m)$,Lifetime $(min)$,Growth Rate $(\mu m / min)$,Time to Nucleate $(min)$,Shrink Length $(\mu m)$,Shrink Lifetime $(min)$,Shrink Rate $(\mu m / min)$,Rescues,DCX Type
2020-03-09,Sofia,11,6.0,100.0,8.355599999999999,15.158,0.5512336719883889,0.323888827594618,2.5953,2.720666666666667,0.9539206076941925,True,WT
2020-03-09,Sofia,11,6.0,100.0,9.3684,16.324,0.5739034550355304,0.42105549426128464,4.4943,2.915,1.5417838765008576,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.4943,7.384666666666666,0.6085988986187596,0.5182221609279514,1.4559,0.7773333333333333,1.8729416809605488,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.367699999999999,7.676166666666666,0.5689949410513059,0.323888827594618,1.3293,1.3603333333333334,0.9771869639794167,True,WT
2020-03-09,Sofia,11,6.0,100.0,7.4060999999999995,10.7855,0.6866719206341847,0.615388827594618,3.3548999999999998,3.0121666666666664,1.113782991202346,True,WT
2020-03-09,Sofia,11,6.0,100.0,5.570399999999999,11.854333333333333,0.4699041138261676,0.42105549426128464,3.1016999999999997,1.9433333333333331,1.5960720411663807,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.1777999999999995,8.259166666666667,0.5058379578246393,1.2955554942612848,1.2026999999999999,0.6801666666666667,1.7682430776770397,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.0512,8.162,0.49634893408478303,0.323888827594618,1.3293,1.1660000000000001,1.1400514579759862,True,WT
2020-03-09,Sofia,11,6.0,100.0,5.3172,7.870500000000001,0.6755860491709548,0.12955549426128468,0.5697,0.38866666666666666,1.4657804459691253,True,WT
2020-03-09,Sofia,11,6.0,100.0,5.633699999999999,8.259166666666667,0.6821148219150438,0.5182221609279514,3.1649999999999996,3.2065,0.9870575393731481,True,WT
2020-03-09,Sofia,11,6.0,100.0,9.621599999999999,16.129666666666665,0.5965157370476761,0.7125554942612846,6.836399999999999,5.052666666666667,1.3530281039715,True,WT
2020-03-09,Sofia,11,6.0,100.0,7.2162,13.408999999999999,0.5381609366843165,0.032388827594618,3.4181999999999997,2.5263333333333335,1.3530281039715,True,WT
2020-03-09,Sofia,11,6.0,100.0,7.595999999999999,11.757166666666668,0.6460740257715151,0.5182221609279514,1.9623,1.4575,1.3463464837049741,True,WT
2020-03-09,Sofia,11,6.0,100.0,7.8492,11.757166666666668,0.6676098266305657,0.323888827594618,3.2916,2.2348333333333334,1.4728615109254977,True,WT
2020-03-09,Sofia,11,6.0,100.0,2.6586,4.178166666666667,0.6363077904982248,0.323888827594618,0.44309999999999994,0.5830000000000001,0.760034305317324,True,WT
2020-03-09,Sofia,11,6.0,100.0,10.064699999999998,21.765333333333334,0.4624188311688311,0.12955549426128468,9.4317,7.093166666666667,1.3296881975610328,True,WT
2020-03-09,Sofia,11,6.0,100.0,5.9502,9.522333333333334,0.6248678545174501,0.22672216092795136,1.5824999999999998,1.3603333333333334,1.1633178142612104,True,WT
2020-03-09,Sofia,11,6.0,100.0,9.1785,18.170166666666667,0.5051412113262582,0.323888827594618,5.3172,3.7895,1.4031402559704447,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.1145,5.441333333333334,0.7561565792697867,0.323888827594618,1.3925999999999998,1.1660000000000001,1.194339622641509,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.241099999999999,6.9959999999999996,0.6062178387650086,0.7125554942612846,1.1394,0.7773333333333333,1.4657804459691253,True,WT
2020-03-09,Sofia,11,6.0,100.0,3.9246,7.481833333333333,0.5245505780668731,0.22672216092795136,1.266,0.6801666666666667,1.8613085028179368,True,WT
2020-03-09,Sofia,11,6.0,100.0,,,,,,,,False,WT
2020-03-09,Sofia,11,6.0,100.0,2.7851999999999997,4.664000000000001,0.5971698113207545,0.22672216092795136,0.5697,0.38866666666666666,1.4657804459691253,True,WT
2020-03-09,Sofia,11,6.0,100.0,1.3925999999999998,2.5263333333333335,0.5512336719883889,1.3927221609279514,0.7595999999999999,0.38866666666666666,1.9543739279588335,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.874099999999999,9.230833333333333,0.5280238331678252,0.42105549426128464,0.9494999999999999,0.7773333333333333,1.2214837049742708,True,WT
2020-03-09,Sofia,11,6.0,100.0,3.5447999999999995,9.230833333333333,0.3840173332129638,0.323888827594618,1.1394,1.0688333333333333,1.066022142523,True,WT
2020-03-09,Sofia,11,6.0,100.0,2.6586,5.635666666666666,0.471745430886615,0.906888827594618,1.2026999999999999,1.3603333333333334,0.8841215388385198,True,WT
2020-03-09,Sofia,11,6.0,100.0,4.7475,7.2875,0.6514579759862779,0.615388827594618,1.3293,1.0688333333333333,1.2436924996101668,True,WT
2020-03-09,Sofia,11,6.0,100.0,8.355599999999999,14.769333333333332,0.5657398212512413,0.42105549426128464,2.9118,1.9433333333333331,1.4983533447684392,True,WT
2020-03-09,Sofia,14,6.0,100.0,5.696999999999999,10.379,0.5488968108680989,1.0831666049957276,1.4559,0.679,2.144182621502209,True,P191R
2020-03-09,Sofia,14,6.0,100.0,15.6351,35.89,0.4356394538868765,0.40416660499572754,2.0256,1.552,1.3051546391752575,True,P191R
2020-03-09,Sofia,14,6.0,100.0,12.533399999999999,28.324,0.4425010591724332,1.5681666049957277,3.6713999999999998,2.813,1.3051546391752575,True,P191R
2020-03-09,Sofia,14,6.0,100.0,13.862699999999998,34.047000000000004,0.4071636267512555,0.6951666049957276,1.2026999999999999,0.873,1.3776632302405496,True,P191R
2020-03-09,Sofia,14,6.0,100.0,14.559,33.368,0.4363162311196355,0.6951666049957276,7.089599999999999,6.014,1.1788493515131357,True,P191R
2020-03-09,Sofia,14,6.0,100.0,8.482199999999999,17.750999999999998,0.47784350177454793,0.5981666049957276,3.4181999999999997,1.649,2.0728926622195267,True,P191R
2020-03-09,Sofia,14,6.0,100.0,5.633699999999999,14.841000000000001,0.3796038002829997,3.023166604995728,1.4559,1.0670000000000002,1.36447985004686,True,P191R
