Date,Investigator,CH,[Tubulin] $(\mu M)$,[DCX] $(\mu M)$,Length $(\mu m)$,Lifetime $(min)$,Growth Rate $(\mu m / min)$,Time to Nucleate $(min)$,Shrink Length $(\mu m)$,Shrink Lifetime $(min)$,Shrink Rate $(\mu m / min)$,Rescues,DCX Type
2020-03-11,Sofia,12,5.0,100.0,5.5703999999999985,8.67,0.6424913494809688,0.289,2.7219,1.348666666666667,2.0182155215027184,True,WT
2020-03-11,Sofia,12,5.0,100.0,6.2033999999999985,9.344333333333333,0.6638675846323975,1.5413333333333334,2.5953,1.5413333333333334,1.6838019031141866,True,WT
2020-03-11,Sofia,12,5.0,100.0,4.2410999999999985,8.766333333333334,0.4837940606106696,0.19266666666666668,3.3549,1.0596666666666668,3.1659955960994015,True,WT
2020-03-11,Sofia,13,5.0,100.0,10.2546,15.811000000000002,0.6485737777496678,0.4243750000000001,5.7603,2.716,2.120876288659794,True,P191R
2020-03-11,Sofia,13,5.0,100.0,0.9495,2.813,0.3375399928901528,0.909375,0.3165,0.29100000000000004,1.0876288659793814,True,P191R
2020-03-11,Sofia,13,5.0,100.0,4.4943,6.596,0.6813674954517889,0.715375,1.0128,0.485,2.088247422680412,True,P191R
2020-03-11,Sofia,13,5.0,100.0,2.532,4.365,0.5800687285223367,0.715375,0.633,0.29100000000000004,2.1752577319587627,True,P191R
2020-03-11,Sofia,13,5.0,100.0,2.7219,4.171,0.6525773195876288,0.909375,0.3165,0.29100000000000004,1.0876288659793814,True,P191R
2020-03-11,Sofia,13,5.0,100.0,2.8485,5.529,0.5151926207270754,1.491375,1.0760999999999998,0.7759999999999999,1.386726804123711,True,P191R
2020-03-11,Sofia,13,5.0,100.0,2.8485,4.947,0.5758035172832019,1.103375,0.8229,1.164,0.7069587628865979,True,P191R
2020-03-11,Sofia,13,5.0,100.0,2.3421,3.492,0.6707044673539518,0.521375,0.2532,0.5820000000000001,0.4350515463917525,True,P191R
2020-03-11,Sofia,13,5.0,100.0,4.8740999999999985,10.088,0.4831582077716098,0.618375,2.0256,1.358,1.49160530191458,True,P191R
2020-03-11,Sofia,13,5.0,100.0,4.4943,8.536000000000001,0.5265112464854732,0.909375,1.6458,0.7759999999999999,2.120876288659794,True,P191R
2020-03-11,Sofia,13,5.0,100.0,7.7859,11.931,0.6525773195876288,0.4243750000000001,3.798,2.716,1.3983799705449187,True,P191R
2020-03-11,Sofia,13,5.0,100.0,4.5576,8.148,0.5593519882179676,0.521375,1.2027,0.7759999999999999,1.5498711340206184,True,P191R
2020-03-11,Sofia,13,5.0,100.0,4.2410999999999985,7.178,0.5908470325996098,0.230375,0.5064,0.38799999999999996,1.3051546391752575,True,P191R
2020-03-11,Sofia,13,5.0,100.0,12.5334,21.243,0.5900014122299109,1.103375,5.4438,1.358,4.0086892488954335,True,P191R
2020-03-11,Sofia,13,5.0,100.0,8.672099999999999,13.774,0.6295992449542616,0.521375,3.4182,2.1340000000000003,1.6017806935332703,True,P191R
